ScheduledInspectionDate,InspectionID,InspectionSearchID,PropertyType,PropertyID,PropertyName,PropertyStreetAddress,CityState,PropertyZip
2025-04-15 00:00:00,INSP-33803,33803,MFH,800009449,SNOWDEN'S RIDGE,2027 Harlequin Ter,"SILVER SPRING, MD",20904
2025-04-23 00:00:00,INSP-33133,33133,MFH,800017266,SOCIETY ASSISTED,7373 RYAN RD,"MEDINA, OH",44256
2025-07-28 00:00:00,INSP-33494,33494,MFH,800014628,SOCORRO VILLAGE,444 Eaton Ave,"SOCORRO, NM",87801
2025-05-23 00:00:00,INSP-33093,33093,MFH,800235498,Soda Creek,445 8th Street,"STEAMBOAT SPRINGS, CO",80487
2025-03-07 00:00:00,INSP-33379,33379,MFH,800015702,Solomon Heights,18 Farr Lane East,"QUEENSBURY, NY",12804
2025-04-02 00:00:00,INSP-31058,31058,MFH,800014431,SOMERS POINT,50 Mays Landing Rd,"SOMERS POINT, NJ",08244
2025-03-10 00:00:00,INSP-33395,33395,MFH,800211644,Somerset Consumer,76 Summit Avenue,"North Plainfield, NJ",07060
2025-05-01 00:00:00,INSP-32919,32919,MFH,800008535,SOMERVILLE 268,268 WASHINGTON ST,"SOMERVILLE, MA",02143
2025-05-01 00:00:00,INSP-32150,32150,MFH,800008872,SOMERVILLE 75,75 MYRTLE ST,"SOMERVILLE, MA",02145
2025-04-25 00:00:00,INSP-33460,33460,MFH,800002457,Sonoma Creekside,5150 SONOMA HWY,"SANTA ROSA, CA",95409
2025-07-15 00:00:00,INSP-34418,34418,MFH,800002462,SORRENTO TOWER,2875 COWLEY WAY,"San Diego, CA",92110
2025-04-03 00:00:00,INSP-33519,33519,PIH,CA002000008,SOUTH BAY GARDENS,230 E 130TH Street,"LOS ANGELES, CA",90061
2025-08-22 00:00:00,INSP-32966,32966,MFH,800057413,SOUTH BOSTON,120 H STREET,"SOUTH BOSTON, MA",02127
2025-08-28 00:00:00,INSP-32169,32169,MFH,800112318,SOUTH BURLINGTON,1451 Williston Rd,"South Burlington, VT",05403
2025-03-26 00:00:00,INSP-34073,34073,MFH,800010551,SOUTH COLONY PLACE,180 S Colony Dr,"SAGINAW, MI",48638
2025-03-13 00:00:00,INSP-34459,34459,MFH,800244838,South County RAD,48 C Street,"Gonzales, CA",93926
2025-04-17 00:00:00,INSP-32673,32673,PIH,NY009000013,South End Phase II,200 S. Pearl St.,"ALBANY, NY",12202
2025-04-14 00:00:00,INSP-32674,32674,PIH,NY009000016,South End Phase III,34 Morton Ave,"ALBANY, NY",12202
2025-06-11 00:00:00,INSP-32507,32507,MFH,800008881,SOUTH END TENANTS,106 W CONCORD ST,"BOSTON, MA",02118
2025-02-26 00:00:00,INSP-34285,34285,MFH,800011267,SOUTH HAVEN,3400 PARKLAWN AVE,"EDINA, MN",55435
2025-06-10 00:00:00,INSP-30536,30536,PIH,CO001000069,South Lowell Apartments,4725 S LOWELL BLVD,"LITTLETON, CO",80123
2025-07-03 00:00:00,INSP-32763,32763,MFH,800012261,South Park Village,37A JOHNSON CIRCLE,"LAUREL, MS",39440
2025-03-10 00:00:00,INSP-31081,31081,MFH,800211616,South Plainfield,1137 Foster Avenue,"SOUTH PLAINFIELD, NJ",07080
2025-06-30 00:00:00,INSP-30841,30841,MFH,800020020,SOUTH RIDGE HOMES,1116 FIR AVE,"RAPID CITY, SD",57701
2025-04-21 00:00:00,INSP-33859,33859,MFH,800112445,South Vance Drive,214 South Vance Drive,"BECKLEY, WV",25801
2025-04-01 00:00:00,INSP-32273,32273,MFH,800252042,South Washington,3200 South Washington Ave.,"LANSING, MI",48910
2025-02-28 00:00:00,INSP-30800,30800,MFH,800023358,SOUTH WILLOW,1840 ROOSEVELT AVE,"RACINE, WI",53406
2025-07-17 00:00:00,INSP-32655,32655,PIH,ND001000001,SOUTHDALE MANOR,805 Sheyenne St,"WEST FARGO, ND",58078
2025-06-23 00:00:00,INSP-33942,33942,MFH,800006343,SOUTHEAST,7405 S Vincennes AVE,"Chicago, IL",60621
2025-07-24 00:00:00,INSP-34435,34435,MFH,800014716,SOUTHGATE,2100 California Street,"CARSON CITY, NV",89701
2025-03-11 00:00:00,INSP-33960,33960,MFH,800006996,SOUTHLAKE CENTER,110 E 73RD AVE,"MERRILLVILLE, IN",46410
2025-05-22 00:00:00,INSP-30655,30655,MFH,800013205,SOUTHSIDE ACRES,150 PARRISH CT,"ROCKY MOUNT, NC",27801
2025-03-03 00:00:00,INSP-32876,32876,MFH,800022059,SOUTHSIDE GARDENS,707 7TH STREET,"PORTSMOUTH, VA",23705
2025-08-04 00:00:00,INSP-31810,31810,PIH,AL001000004,SOUTHTOWN,2501  UNIVERSITY BLVD,"BIRMINGHAM, AL",35233
2025-05-15 00:00:00,INSP-33382,33382,MFH,800015851,South-Towne Park,5871 SWEETWOOD DR,"LOCKPORT, NY",14094
2025-03-31 00:00:00,INSP-33308,33308,MFH,800215388,Southview,400 E South St,"RICHMOND, MO",64085
2025-05-05 00:00:00,INSP-34013,34013,MFH,800013473,SOUTHVIEW I,956 Meadows Dr,"DICKINSON, ND",58601
2025-07-22 00:00:00,INSP-31915,31915,PIH,MA012000017,SOUTHWEST GDN APT,275  PLEASANT Street,"WORCESTER, MA",01609
2025-07-15 00:00:00,INSP-32039,32039,MFH,800000435,SOUTHWOOD GARDENS,100 Southwood Gdns,"Russellville, AL",35653
2025-08-04 00:00:00,INSP-32647,32647,PIH,MS004000013,SOWASHEE COURTS,2808 CHANDLER Street,"MERIDIAN, MS",39301
2025-03-26 00:00:00,INSP-31015,31015,MFH,800011895,SPECIAL NEIGHBORS,1215 W Truman Rd,"INDEPENDENCE, MO",64050
2025-02-24 00:00:00,INSP-33728,33728,MFH,800007886,SPINDLETOP,166 DONABROOK CT,"LEXINGTON, KY",40517
2025-04-03 00:00:00,INSP-31040,31040,MFH,800011274,SPIRIT LAKE MANOR,1099 88TH AVE W,"DULUTH, MN",55808
2025-04-14 00:00:00,INSP-33302,33302,MFH,800024179,SPRING CREEK,RR 1 Box 809,"LINDEN, TX",75563
2025-06-02 00:00:00,INSP-32284,32284,MFH,800000777,Spring Creek Manor,400 S MAIN ST,"SULPHUR ROCK, AR",72579
2025-02-19 00:00:00,INSP-33702,33702,MFH,800000439,SPRING HILLS HOMES,5980 Hwy. l59,"FAYETTE, AL",35555
2025-07-28 00:00:00,INSP-31134,31134,MFH,800235876,Spring Park,2010 W. El Segundo Blvd.,"GARDENA, CA",90249
2025-03-05 00:00:00,INSP-33588,33588,PIH,MA002000270,SPRING STREET,23  Spring Street,"WEST ROXBURY, MA",02132
2025-03-31 00:00:00,INSP-33300,33300,MFH,800021364,Spring Terrace,2600  S SPRING ST,"AMARILLO, TX",79103
2025-06-02 00:00:00,INSP-30986,30986,MFH,800019564,SPRING VALLEY,110 FIELD VILLAGE DR,"SENECA, SC",29678
2025-04-22 00:00:00,INSP-34419,34419,MFH,800002475,Springdale West,2095  W. Spring St,"LONG BEACH, CA",90810
2025-07-03 00:00:00,INSP-32149,32149,MFH,800008850,Springfield,35 SAAB CT,"SPRINGFIELD, MA",01104
2025-07-30 00:00:00,INSP-33134,33134,MFH,800017292,SPRINGHILL HOMES,659 LESSIG AVE,"AKRON, OH",44312
,INSP-30524,30524,PIH,AL174000001,SPRINGHILL/GUNTER,2110  COUNTY Road,"ALEXANDER CITY, AL",35010
2025-03-20 00:00:00,INSP-30769,30769,MFH,800112167,Spruce Bank III,825 Main St S,"WOODBURY, CT",06798
2025-03-03 00:00:00,INSP-33914,33914,MFH,800022304,Spruce Brook,SPRUCE BROOK,"Manchester Center, VT",05255
2025-07-29 00:00:00,INSP-33609,33609,PIH,NJ002002846,SPRUCE GARDENS,89 MUHAMMAD ALI BLVD.,"NEWARK, NJ",07108
2025-04-15 00:00:00,INSP-33872,33872,MFH,800232294,Spruce Manor,1631-1633 10th Avenue,"HUNTINGTON, WV",25701
2025-05-12 00:00:00,INSP-31922,31922,PIH,MD002000116,ST AMBROSE,5721  Onnen Rd,"BALTIMORE, MD",21206
2025-02-27 00:00:00,INSP-30868,30868,MFH,800010571,ST GEORGE TOWER,42250 HAYES RD,"CLINTON TOWNSHIP, MI",48038
2025-08-12 00:00:00,INSP-32861,32861,MFH,800018894,ST JAMES PLACE,350 E PENNSYLVANIA AVE,"DOWNINGTOWN, PA",19335
2025-09-08 00:00:00,INSP-32473,32473,MFH,800002484,ST JOHN MANOR,900 E 4TH ST,"BAKERSFIELD, CA",93304
,INSP-32930,32930,MFH,800008896,ST JOSEPH'S COURT,85 EAGLE ST,"North Adams, MA",01247
2025-03-26 00:00:00,INSP-30808,30808,MFH,800221418,ST LEO SECTION 811,7747 So Emerald,"Chicago, IL",60620
2025-03-10 00:00:00,INSP-33067,33067,MFH,800021643,ST MARK'S TOWER,650 SOUTH 300 EAST,"SALT LAKE CITY, UT",84111
,INSP-33330,33330,MFH,800023374,ST VALLERIE APTS.,4445 MORMON COULEE RD,"LA CROSSE, WI",54601
2025-04-14 00:00:00,INSP-31907,31907,PIH,MA002000253,ST.  BOTOLPH STREET,70 St. Botolph Street,"BOSTON, MA",02116
2025-03-20 00:00:00,INSP-31136,31136,MFH,800020518,ST.  JOSEPH,885 US HIGHWAY 51 BYP W,"DYERSBURG, TN",38024
2025-02-25 00:00:00,INSP-30936,30936,MFH,800214926,St. Agnes Manor,105 John Durocher Drive,"JEANERETTE, LA",70544
2025-02-24 00:00:00,INSP-33975,33975,MFH,800068351,St. AILBE 811,9101 S. Harper Ave.,"Chicago, IL",60619
2025-07-08 00:00:00,INSP-33236,33236,MFH,800004457,ST. ANDREWS TOWERS,24 HARRISON AVE,"PANAMA CITY, FL",32401
2025-02-20 00:00:00,INSP-30940,30940,MFH,800217806,ST. BERNADETTE,1254 School Board Ln,"Opelousas, LA",70570
2025-07-09 00:00:00,INSP-32430,32430,MFH,800231530,ST. CLARE'S,88 MEADE STREET,"NEWARK, NJ",07106
2025-06-25 00:00:00,INSP-32343,32343,MFH,800022179,ST. CROIX Mutual,ESTATE GROVE PLACE,"ST. CROIX, VI",00840
2025-03-07 00:00:00,INSP-30549,30549,PIH,IL002108000,St. Edmunds Meadows,6141 S WABASH AV,"Chicago, IL",60637
2025-05-19 00:00:00,INSP-33383,33383,MFH,800015868,ST. GEORGE PLAZA,185 PARKHILL AVE,"STATEN ISLAND, NY",10304
2025-03-06 00:00:00,INSP-34159,34159,MFH,800021373,St. George's,1443 Coronado Hills Dr,"AUSTIN, TX",78752
2025-04-16 00:00:00,INSP-32389,32389,MFH,800014420,St. James Village,719 St. James PL,"EAST WINDSOR, NJ",08520
2025-02-21 00:00:00,INSP-30944,30944,MFH,800221772,ST. JOHN BERCHMANS,256 Lloyd Lewis Road,"Grand Coteau, LA",70584
2025-05-19 00:00:00,INSP-32421,32421,MFH,800055886,St. John Bosco,158 Chenango St,"BUFFALO, NY",14213
2025-03-19 00:00:00,INSP-30662,30662,MFH,800063088,ST. JOHN HOUSING,300 MINUTEMAN LN,"WASHINGTON, NC",27889
2025-03-24 00:00:00,INSP-34466,34466,MFH,800013214,ST. JOHN VILLAGE,912 E HIGHLAND AVE,"Kinston, NC",28501
2025-04-16 00:00:00,INSP-32428,32428,MFH,800217788,St. Jude,4099 Lyell Rd,"GATES, NY",14606
,INSP-34349,34349,MFH,800015784,St. Jude,150 OAKRIDGE RD,"PLEASANTVILLE, NY",10570
2025-03-31 00:00:00,INSP-32309,32309,MFH,800215049,St. Katharine,710 Bayard St,"NEW IBERIA, LA",70560
2025-07-18 00:00:00,INSP-33467,33467,MFH,800002687,ST. MARKS,394 12th ST,"OAKLAND, CA",94607
2025-03-25 00:00:00,INSP-30542,30542,PIH,DC001005242,ST. MARTIN,"116 T STREET, NE","WASHINGTON, DC",20002
2025-04-03 00:00:00,INSP-34383,34383,MFH,800000955,St. Mary's Manor,6515 NORTH 39TH AVENUE,"PHOENIX, AZ",85019
2025-03-25 00:00:00,INSP-31016,31016,MFH,800011908,ST. PATRICK,555 Bluff Parks Dr,"Florissant, MO",63031
,INSP-34308,34308,MFH,800248733,ST. PAUL PHA,469 Ada St,"SAINT PAUL, MN",55107
2025-03-19 00:00:00,INSP-31068,31068,MFH,800015880,ST. PAUL'S GARDEN,702 ST PAULS CT,"BRENTWOOD, NY",11717
2025-05-19 00:00:00,INSP-33321,33321,MFH,800011286,ST. PHILIPS,760 Rondo Ave,"SAINT PAUL, MN",55104
2025-02-24 00:00:00,INSP-31069,31069,MFH,800015890,ST. PHILIPS ON THE,480 SAINT NICHOLAS AVE,"New York, NY",10030
2025-03-10 00:00:00,INSP-33703,33703,MFH,800000442,St. Stephens,3425 ST. STEPHENS RD,"PRICHARD, AL",36612
,INSP-30879,30879,MFH,800017204,ST. THERESA,6783 Siebern Ave,"SILVERTON, OH",45236
2025-06-09 00:00:00,INSP-32474,32474,MFH,800002489,ST. TIMOTHY'S,425 SO OLEANDER AVE,"COMPTON, CA",90220
2025-06-09 00:00:00,INSP-33461,33461,MFH,800002498,ST. TIMOTHY'S,415 SOUTH OLEANDER AVE,"COMPTON, CA",90220
2025-04-14 00:00:00,INSP-32008,32008,PIH,PA029000001,STADIUM TERRACE,350 Garret Ave,"Boswell, PA",15531
2025-07-21 00:00:00,INSP-32808,32808,MFH,800217978,Stanford Place,2213 Bower Lane,"CLEVELAND, TN",37311
2025-08-07 00:00:00,INSP-31992,31992,PIH,OH004000215,STANLEY ROWE HI-RISE TOWERS,1609 LINN St,"CINCINNATI, OH",45214
2025-03-31 00:00:00,INSP-33636,33636,PIH,OH004000214,STANLEY ROWE MULTIFAMILY,1609 LINN Street,"CINCINNATI, OH",45214
2025-06-18 00:00:00,INSP-33804,33804,MFH,800009466,STANSBURY HOMES,603 ALDERSHOT Road,"CATONSVILLE, MD",21229
2025-03-17 00:00:00,INSP-33199,33199,MFH,800021513,STARCREST,3255 Elmira St,"BEAUMONT, TX",77705
2025-03-18 00:00:00,INSP-33135,33135,MFH,800017312,STAUNTON COMMONS,500 Staunton Commons Dr,"TROY, OH",45373
2025-03-24 00:00:00,INSP-30885,30885,MFH,800112178,STEAMBOAT TRAILS,1221 Bethel New Richmond Rd,"New Richmond, OH",45157
2025-04-15 00:00:00,INSP-32987,32987,MFH,800006358,STEELE STREET,980 Steele St,"Louisville, IL",62858
,INSP-30568,30568,PIH,NJ002002844,STELLA GARDENS,206 PRINCE STREET,"NEWARK, NJ",07103
2025-08-06 00:00:00,INSP-33998,33998,MFH,800000117,STEPHEN'S PARK,3200 LATOUCHE ST,"Anchorage, AK",99508
2025-05-22 00:00:00,INSP-32535,32535,PIH,AL048000003,STERRS HOMES,1330  SUNSET Drive NW,"DECATUR, AL",35601
,INSP-33619,33619,PIH,NY006000002,Steuben Village,509 Second St.,"Utica, NY",13501
2025-04-16 00:00:00,INSP-33462,33462,MFH,800002509,STEVENSON MANOR,1230 COLE AVE,"LOS ANGELES, CA",90038
2025-03-12 00:00:00,INSP-30976,30976,MFH,800004466,STIRLING ROAD,4100 NW 77 AVE,"DAVIE, FL",33024
2025-09-05 00:00:00,INSP-31846,31846,PIH,DC001002230,STODDERT TERRACE,155  155 RIDGE RD Road SE,"WASHINGTON, DC",20019
,INSP-32650,32650,PIH,NC002000021,STONECREST,3968  HARE SNIPE Court,"RALEIGH, NC",27613
2025-04-03 00:00:00,INSP-33140,33140,MFH,800017446,STONEGATE PLACE,1210 Roberts Ave NW,"Warren, OH",44485
2025-03-26 00:00:00,INSP-32877,32877,MFH,800022082,STONEGATE VILLAGE,2244 STONEWHEEL DRIVE,"Reston, VA",20191
2025-03-31 00:00:00,INSP-30797,30797,MFH,800007011,STONEKEY,1504 Renton St,"INDIANAPOLIS, IN",46203
2025-05-21 00:00:00,INSP-33513,33513,PIH,AL047000063,Stoneridge Villas,"1700 Balch Road, Apt. 11","MADISON, AL",35757
2025-03-31 00:00:00,INSP-30770,30770,MFH,800211500,STONY BROOK,28 E Main St,"SOUTH PARIS, ME",04281
2025-05-01 00:00:00,INSP-32867,32867,MFH,800021715,STONY BROOK,3426 BUCKMAN RD,"ALEXANDRIA, VA",22309
2025-09-04 00:00:00,INSP-32183,32183,MFH,800236609,Stratfield,1241 Main St,"BRIDGEPORT, CT",06604
2025-06-11 00:00:00,INSP-32269,32269,MFH,800215082,STRATFORD PLACE,383 Inah Ave,"COLUMBUS, OH",43228
2025-04-10 00:00:00,INSP-34147,34147,MFH,800017737,Stratford Square,4309 SE CAMELOT DR,"LAWTON, OK",73501
2025-08-25 00:00:00,INSP-33463,33463,MFH,800002517,Strawberry Creek,1320 ADDISON ST,"BERKELEY, CA",94702
,INSP-34229,34229,MFH,800005476,Strawberry Hill,1800 Highway 64 E,"Anamosa, IA",52205
2025-05-09 00:00:00,INSP-30837,30837,MFH,800018105,STRAWBERRY VILLAGE,142 E 11TH ST,"PRAIRIE CITY, OR",97869
2025-02-25 00:00:00,INSP-33490,33490,MFH,800022062,Stuart Gardens II,1326C GARDEN DR,"NEWPORT NEWS, VA",23607
2025-03-05 00:00:00,INSP-34363,34363,MFH,800213126,Sturgis Consumer,65 Sturgis Road,"Edison Township, NJ",08817
,INSP-31121,31121,MFH,800079753,Subsidized Housing,232 S Avenue 56,"LOS ANGELES, CA",90042
2025-07-30 00:00:00,INSP-31122,31122,MFH,800079860,Subsidized Housing,525 E Walnut Ave,"MONROVIA, CA",91016
2025-08-28 00:00:00,INSP-32632,32632,PIH,MA022000002,Suffolk Manor,312  BRYANT Street,"MALDEN, MA",02148
2025-03-25 00:00:00,INSP-33136,33136,MFH,800017324,SUGARTREE SQUARE,350 THORNTON DR,"PIKETON, OH",45661
2025-03-28 00:00:00,INSP-30581,30581,PIH,PA040000003,SULLIVAN ACRES,369  LINDEN CIRCLE,"LOCK HAVEN, PA",17745
2025-05-12 00:00:00,INSP-32860,32860,MFH,800018880,SULLIVAN PLACE,464 S FRANKLIN ST,"WILKES-BARRE, PA",18702
2025-07-01 00:00:00,INSP-32368,32368,MFH,800215039,Sullivan Street,1939 Sullivan Street,"Saint Louis, MO",63107
2025-07-18 00:00:00,INSP-33880,33880,MFH,800003367,SUMMER BROOK APTS,24 - 36 Darling St,"Southington, CT",06489
2025-07-01 00:00:00,INSP-34415,34415,MFH,800002373,Summit at Fair,4440 SAN JUAN AVE,"FAIR OAKS, CA",95628
2025-04-28 00:00:00,INSP-33752,33752,MFH,800020478,Summit Towers,201 Locust ST,"KNOXVILLE, TN",37902
2025-05-27 00:00:00,INSP-32360,32360,MFH,800007421,SUN CREST VIEW,608 E Main St,"Weir, KS",66781
2025-02-28 00:00:00,INSP-33974,33974,MFH,800068324,SUN RISE/FAMILY,14740 TURNER AVENUE S.,"MIDLOTHIAN, IL",60445
2025-07-17 00:00:00,INSP-30526,30526,PIH,CA007000203,Sun River,6260 Mariposa Ave,"CITRUS HEIGHTS, CA",95310
2025-06-05 00:00:00,INSP-32300,32300,MFH,800021385,Sun Valley,1315 Central Fwy E,"WICHITA FALLS, TX",76302
2025-08-19 00:00:00,INSP-33003,33003,MFH,800023387,Sun Valley,300 S CHURCH ST,"DICKEYVILLE, WI",53808
2025-08-21 00:00:00,INSP-32953,32953,MFH,800013895,SUNDANCE VILLAGE,1915 Front St,"MANCHESTER, NH",03102
2025-03-26 00:00:00,INSP-32890,32890,MFH,800054044,SUNFLOWER HOUSE,1440 Meridian Pl NW,"WASHINGTON, DC",20010
2025-09-09 00:00:00,INSP-33714,33714,MFH,800004991,Sunny Brook,1300 MINERAL SPRINGS RD,"ELBERTON, GA",30635
2025-04-25 00:00:00,INSP-34420,34420,MFH,800002536,Sunny View West,22449 CUPERTINO RD,"CUPERTINO, CA",95014
2025-07-31 00:00:00,INSP-32090,32090,MFH,800020530,SUNNYBROOK APTS,4500 Doris CIR,"KNOXVILLE, TN",37918
2025-04-08 00:00:00,INSP-34099,34099,MFH,800017331,SUNNYSIDE ACRES,1440 Judy Ln,"SANDUSKY, OH",44870
2025-09-12 00:00:00,INSP-32945,32945,MFH,800009802,SUNRISE APARTMENTS,1 Hallett Cir,"Lubec, ME",04652
2025-03-11 00:00:00,INSP-31164,31164,MFH,800023393,SUNRISE MANOR,612 SOBOTTA ST,"Arcadia, WI",54612
2025-04-07 00:00:00,INSP-32373,32373,MFH,800011297,SUNRISE MANOR,500 REMMELE ST SW,"SLEEPY EYE, MN",56085
2025-07-31 00:00:00,INSP-32578,32578,PIH,FL071000002,Sunrise Park Apartments - Phase I,111 Sunrise Parkway,"LAKE WALES, FL",33853
2025-04-09 00:00:00,INSP-30844,30844,MFH,800022727,Sunrise Tower,2225 4TH AVE,"SEATTLE, WA",98121
2025-03-10 00:00:00,INSP-33176,33176,MFH,800014634,SUNSET 1600,1601 S SUNSET AVE,"ROSWELL, NM",88201
2025-07-16 00:00:00,INSP-33301,33301,MFH,800021398,SUNSET APARTMENTS,1601 ALLEN LN,"TEXARKANA, TX",75501
2025-05-12 00:00:00,INSP-33978,33978,MFH,800069641,SUNSET FIELDS,925 EISENHOWER STREET,"FENNIMORE, WI",53809
2025-04-04 00:00:00,INSP-30794,30794,MFH,800006369,SUNSET HILL,1825-31 Vienna CT,"PEKIN, IL",61554
2025-05-19 00:00:00,INSP-32649,32649,PIH,MT006000001,SUNSET HOMES,1032  6TH Street SW,"SIDNEY, MT",59270
2025-05-23 00:00:00,INSP-33026,33026,MFH,800003202,SUNSET MEADOWS II,595 LEDFORD ST,"Craig, CO",81625
2025-02-19 00:00:00,INSP-34230,34230,MFH,800005484,Sunset Retirement,111 E 20th St,"Spencer, IA",51301
2025-07-14 00:00:00,INSP-30623,30623,MFH,800012004,SUNSET VILLAGE,900 White Street,"CLEVELAND, MS",38732
2025-07-28 00:00:00,INSP-34134,34134,MFH,800000783,SUNSHINE,155 W Venable St Building A,"BOONEVILLE, AR",72927
2025-05-02 00:00:00,INSP-32777,32777,MFH,800013172,Sunshine Hill,106 Sunshine Hill St,"Spruce Pine, NC",28777
2025-05-14 00:00:00,INSP-32326,32326,MFH,800004479,SUNSHINE VILLAS,1291 BROAD ST W,"LEHIGH ACRES, FL",33936
2025-05-20 00:00:00,INSP-33235,33235,MFH,800004419,SUNTERRA,3541 EVANS AVE,"FORT MYERS, FL",33901
2025-03-25 00:00:00,INSP-33105,33105,MFH,800010585,SUNTREE,1100 Sunview,"ST. JOHNS, MI",48879
2025-04-21 00:00:00,INSP-31109,31109,MFH,800002546,Suntree Apartments,2033 F ST,"DAVIS, CA",95616
2025-03-10 00:00:00,INSP-31070,31070,MFH,800015922,SUPERBLOCK SITE A,959 SAINT MARKS AVE,"Brooklyn, NY",11213
2025-04-15 00:00:00,INSP-33889,33889,MFH,800008732,SUPPORTED,2 ROGERS ROAD,"DANVERS, MA",01923
2025-03-12 00:00:00,INSP-33828,33828,MFH,800018922,SURREY HILL APTS.,501 Surrey Hill Dr,"UNIONTOWN, PA",15401
2025-03-17 00:00:00,INSP-31063,31063,MFH,800015144,SUS EAST 34th,1079 E 34th ST,"Brooklyn, NY",11210
2025-06-30 00:00:00,INSP-32055,32055,MFH,800012280,SUSIE B WEST,135  LEWIS DR,"NATCHEZ, MS",39120
2025-04-07 00:00:00,INSP-30854,30854,MFH,800217615,Sutton Annex,15838 N Glen Hwy,"Sutton, AK",99674
2025-05-06 00:00:00,INSP-34421,34421,MFH,800002554,SUTTON IRVINE,4251 Margarita St,"IRVINE, CA",92604
2025-03-19 00:00:00,INSP-31030,31030,MFH,800226414,Swope Gardens,3830 E 60th St,"Kansas City, MO",64130
2025-05-22 00:00:00,INSP-32453,32453,MFH,800001555,Sycamore Court,10632 BOLSA AVE,"GARDEN GROVE, CA",92643
2025-04-03 00:00:00,INSP-30811,30811,MFH,800235474,SYCAMORE DRIVE,911 Sycamore Drive,"SHOREWOOD, IL",60404
,INSP-33155,33155,MFH,800244893,SYCAMORE HILL,1719 SYCAMORE STREET,"CINCINNATI, OH",45202
2025-08-21 00:00:00,INSP-32493,32493,MFH,800215339,Sycamore Place II,161 Sycamore Avenue,"BRENTWOOD, CA",94513
,INSP-33704,33704,MFH,800000452,SYLACAUGA MANOR,105  A North Elm Avenue,"SYLACAUGA, AL",35150
2025-03-25 00:00:00,INSP-32124,32124,MFH,800058430,SYLVANIA PLACE,29 SYLVANIA ST,"PITTSBURGH, PA",15210
2025-07-17 00:00:00,INSP-32564,32564,PIH,DC001004240,SYPHAX GARDENS,1501  HALF Street SW,"WASHINGTON, DC",20024
2025-04-23 00:00:00,INSP-32983,32983,MFH,800005992,T M Wallick,2401 North Gail Avenue,"PEORIA, IL",61604
2025-04-10 00:00:00,INSP-32313,32313,MFH,800219399,T.P. WHITE COMPLEX,114 Creek Rd.,"Haskell, AR",72015
2025-02-25 00:00:00,INSP-33171,33171,MFH,800008197,TADDY VILLAGE,411 Bayou Gardens Boulevard,"HOUMA, LA",70364
2025-09-15 00:00:00,INSP-34442,34442,MFH,800078275,Tahoe Senior Plaza,1101 3rd St,"SOUTH LAKE TAHOE, CA",96150
2025-07-11 00:00:00,INSP-33705,33705,MFH,800000454,TALLADEGA COLLEGE,116 COLLEGE HILLS,"TALLADEGA, AL",35160
2025-07-30 00:00:00,INSP-33778,33778,MFH,800244039,Tallapoosa Housing,304 Arbacoochee Rd,"Tallapoosa, GA",30176
2025-04-24 00:00:00,INSP-34100,34100,MFH,800017343,TALLMADGE ACRES,429 SOUTH AVENUE,"TALLMADGE, OH",44278
,INSP-34351,34351,MFH,800015933,TALLMAN TOWERS,36 S BROADWAY,"NYACK, NY",10960
2025-03-18 00:00:00,INSP-33059,33059,MFH,800020027,TAMARAC APTS,1818 Arizona AVE SW,"HURON, SD",57350
2025-07-02 00:00:00,INSP-32243,32243,MFH,800022764,TAMARACK,3511 Almira Dr,"BREMERTON, WA",98310
2025-08-13 00:00:00,INSP-33891,33891,MFH,800008917,TAMMY BROOK,167-B KING AVENUE,"WEYMOUTH, MA",02188
2025-05-07 00:00:00,INSP-32779,32779,MFH,800013230,Tanglewood,600 S First St,"MEBANE, NC",27302
2025-04-07 00:00:00,INSP-33971,33971,MFH,800023408,TANGLEWOOD APTS,3020   87th Place,"KENOSHA, WI",53142
2025-04-03 00:00:00,INSP-34074,34074,MFH,800010598,TARTAN TERRACE,423 Gratiot Ave,"ALMA, MI",48801
2025-03-27 00:00:00,INSP-33985,33985,MFH,800217899,TAU CROSSING I,621 E Theodore St,"JEFFERSON, WI",53549
2025-03-12 00:00:00,INSP-33492,33492,MFH,800019427,TAUNTON PLAZA,20 Wheldon Avenue,"EAST PROVIDENCE, RI",02914
2025-02-28 00:00:00,INSP-31065,31065,MFH,800015618,TBM II,2275 OLINVILLE  AVE,"BRONX, NY",10467
2025-04-30 00:00:00,INSP-33351,33351,MFH,800014457,Teaberry Run,301 LIPPINCOTT AVE,"MOORESTOWN, NJ",08057
2025-02-28 00:00:00,INSP-30863,30863,MFH,800250279,Teal Pointe,10405 NE 9th Ave,"VANCOUVER, WA",98685
2025-04-09 00:00:00,INSP-32908,32908,MFH,800226242,TEMPLE SUPPD INDEP,1704 N 16TH ST,"Philadelphia, PA",19121
2025-07-21 00:00:00,INSP-32327,32327,MFH,800004499,TERESA COURT,929 SW 5TH ST,"Miami, FL",33130
2025-06-06 00:00:00,INSP-31833,31833,PIH,CA008000107,TERRA VISTA,300 TERRA VISTA Lane,"SHAFTER, CA",93263
2025-02-25 00:00:00,INSP-34222,34222,MFH,800000787,TERRACE GREEN,8223H Scott Hamilton Dr,"LITTLE ROCK, AR",72209
2025-06-17 00:00:00,INSP-32827,32827,MFH,800003790,TERRIFIC INN,1222 T ST NW,"WASHINGTON, DC",20009
2025-04-03 00:00:00,INSP-33990,33990,MFH,800224865,Terry Drive Group,404 Terry Drive,"JOLIET, IL",60453
